date,399967.SZ,399975.CSI,399006.SZ,399707.CSI,399394.SZ,399990.SZ,399004.SZ,399811.CSI,399973.CSI,000300.SH,399976.CSI,399673.SZ,399959.SZ,399970.CSI,399986.CSI,000827.SH,399395.SZ,399966.SZ,399971.CSI,399803.SZ
20150916,11271.673,766.8133,1926.245,6152.1546,8002.388,1769.22,4187.052,2182.984,1628.7588,3309.2484,1880.0325,1835.353,1494.745,2382.2978,5532.2688,1683.7541,3833.231,5190.443,2459.8462,2414.954
20150917,11056.369,742.1845,1933.297,5948.9502,7790.88,1738.154,4107.091,2147.186,1583.2131,3236.9986,1870.6206,1835.671,1467.312,2361.0948,5437.3944,1652.6858,3769.896,5060.259,2428.6952,2388.92
20150918,11119.813,746.6058,1983.298,5981.9485,7845.698,1764.492,4142.565,2173.224,1581.7588,3251.2732,1913.6433,1893.253,1477.613,2414.2218,5418.8693,1678.6623,3780.271,5096.18,2474.3876,2442.738
20150921,11759.697,760.1832,2079.06,6094.7201,8074.575,1816.165,4260.597,2249.108,1690.3987,3308.2467,1988.9888,1989.012,1576.015,2538.2382,5400.8003,1741.9765,3871.085,5168.755,2586.9833,2568.861
20150922,11826.084,788.6296,2078.718,6331.9931,8127.661,1848.222,4301.241,2267.24,1707.329,3339.03,1999.1161,1987.093,1582.953,2550.2008,5452.8754,1747.9382,3896.615,5328.088,2587.621,2579.145
20150923,11730.708,758.6975,2077.99,6086.4066,8002.355,1790.453,4240.909,2243.553,1688.6289,3263.0275,2022.2183,1992.03,1569.547,2527.2225,5359.8801,1736.3192,3798.188,5150.508,2576.156,2556.497
20150924,11943.862,765.3725,2106.594,6138.033,8119.693,1833.11,4267.233,2265.167,1720.5052,3284.9991,2020.4122,2026.032,1598.107,2569.8555,5357.8625,1761.374,3846.754,5189.052,2621.2098,2600.234
20150925,11501.318,738.417,2020.972,5915.1663,7890.611,1804.442,4148.641,2175.166,1649.5401,3231.9514,1963.6807,1949.77,1534.378,2446.7755,5425.6539,1720.1631,3744.386,5077.885,2516.4341,2438.826
20150928,11707.549,747.9453,2122.257,5996.9836,8029.673,1812.084,4212.298,2217.457,1669.7406,3242.7524,2017.5815,2045.079,1561.338,2550.2296,5378.7999,1746.1584,3775.54,5100.17,2603.5018,2524.748
20150929,11374.466,741.467,2098.567,5945.3654,7877.722,1741.491,4138.227,2172.648,1608.8706,3178.8544,1993.91,2021.074,1513.014,2509.7805,5316.4175,1712.9093,3678.252,5010.739,2575.7811,2458.82
20150930,11752.674,744.0298,2082.673,5973.9418,7899.271,1750.175,4163.859,2182.01,1689.3834,3202.9475,2000.7987,2002.07,1575.773,2506.3355,5374.0315,1724.5544,3697.185,5025.046,2555.5667,2468.153
20151008,12213.76,775.2551,2190.311,6229.2556,8271.583,1810.591,4319.392,2270.894,1762.4461,3296.482,2089.8194,2101.286,1641.652,2630.8922,5399.4845,1792.5876,3834.52,5206.557,2654.4958,2627.851
20151009,12481.442,797.6923,2216.656,6407.5803,8353.284,1847.709,4375.496,2316.304,1808.6441,3340.1159,2133.8516,2123.523,1681.851,2670.4639,5440.4652,1820.7061,3980.54,5361.973,2669.3852,2721.458
20151012,12955.434,843.5167,2316.782,6780.8029,8615.906,1926.399,4540.069,2410.123,1876.3156,3447.6934,2195.716,2215.919,1741.457,2799.2812,5534.2625,1889.915,4168.646,5604.179,2760.5487,2866.339
20151013,13101.9,837.8208,2342.039,6732.4545,8634.128,1934.147,4542.721,2435.257,1907.4491,3445.0431,2245.8427,2237.957,1764.701,2843.8606,5494.6317,1924.2279,4165.283,5576.701,2796.6226,2902.979
20151014,12920.6,827.9028,2305.003,6653.532,8549.336,1926.199,4479.59,2400.736,1885.8869,3406.1116,2220.1108,2206.156,1744.423,2807.5417,5455.0099,1903.807,4162.988,5494.192,2756.3446,2864.204
20151015,13387.886,855.0321,2404.533,6873.5067,8786.302,1987.754,4611.794,2488.999,1968.5228,3486.815,2284.6322,2304.079,1811.951,2926.4992,5522.4958,1954.6034,4249.849,5651.922,2867.5034,2995.082
20151016,13635.277,873.8748,2449.03,7016.3229,8843.687,2025.629,4671.746,2504.783,2009.9683,3534.0653,2306.9028,2359.791,1845.711,2984.9441,5553.0785,1987.9841,4286.872,5770.138,2949.3201,3029.374
20151019,13459.727,895.5556,2433.599,7183.6997,8811.363,2028.79,4688.551,2513.117,1968.3361,3534.1821,2362.8312,2346.243,1809.647,2978.2299,5530.4874,1994.4796,4267.123,5875.237,2943.7738,3007.47
20151020,13828.319,908.3874,2511.164,7274.1895,8951.866,2050.412,4769.508,2564.287,2033.3853,3577.7027,2362.6619,2424.252,1861.377,3098.9709,5533.5151,2018.0131,4270.766,5920.856,3031.8961,3109.676
20151021,12943.819,858.4605,2344.74,6858.8832,8638.261,1894.845,4516.398,2396.588,1881.3703,3473.2544,2199.8844,2265.73,1739.186,2905.4913,5679.3886,1892.8604,4030.121,5697.885,2842.0191,2891.538
20151022,13423.692,872.8714,2458.138,6976.6499,9057.057,1959.406,4646.583,2481.02,1974.826,3524.5339,2273.5318,2370.147,1808.398,3044.8861,5592.5742,1955.8922,4175.062,5760.718,2934.8034,3039.319
20151023,13717.109,887.5279,2538.383,7103.5289,9379.739,2012.664,4750.102,2542.886,2010.7846,3571.2411,2337.0739,2454.364,1847.004,3117.059,5589.3941,2009.4516,4261.783,5868.448,3007.4091,3155.452
20151026,13893.964,906.4805,2527.477,7249.7386,9368.511,2008.181,4790.301,2563.474,2055.1897,3589.2611,2394.904,2445.201,1879.598,3120.7069,5603.9388,2038.1288,4305.098,5946.678,2990.5457,3241.402
20151027,14592.207,900.0093,2563.958,7199.3755,9419.525,1986.837,4794.065,2597.132,2196.9162,3592.8794,2399.7377,2490.762,1983.483,3169.8013,5586.1267,2035.5399,4316.846,5948.414,3057.4043,3278.303
20151028,14025.689,867.6157,2485.235,6941.3096,9148.464,1956.565,4699.249,2538.609,2098.7304,3524.9199,2367.0695,2413.55,1902.778,3072.9115,5553.8384,2007.1241,4259.457,5757.816,2959.389,3213.034
20151029,14190.891,867.1455,2485.276,6938.8155,9205.436,1970.069,4722.299,2553.695,2141.9462,3533.3065,2378.0707,2415.009,1926.17,3086.319,5545.637,2021.4555,4269.684,5748.082,2960.793,3190.814
20151030,14077.657,888.5674,2478.277,7118.479,9131.929,1943.576,4723.925,2542.138,2122.1938,3534.0788,2385.2813,2400.109,1912.122,3095.1846,5557.3593,2007.6167,4214.786,5843.793,2972.4518,3153.422
20151102,13621.503,861.503,2432.038,6907.0872,8945.354,1910.258,4632.636,2490.866,2027.7412,3475.9623,2326.9277,2351.44,1844.363,3018.7903,5508.0567,1972.2945,4123.836,5698.445,2924.5959,3048.509
20151103,13573.122,864.5899,2429.27,6941.865,8875.343,1917.625,4622.646,2481.973,2021.7258,3465.4927,2328.4206,2350.344,1838.191,3002.7678,5484.3907,1970.4584,4168.961,5715.013,2927.6968,3030.333
20151104,14257.538,950.9469,2584.317,7635.229,9326.943,2001.265,4875.372,2596.885,2132.3523,3628.5377,2455.7794,2500.032,1934.146,3189.8025,5648.0227,2060.2397,4372.035,6228.158,3084.1374,3240.091
20151105,14272.869,1024.2669,2564.722,8221.0172,9289.373,2036.617,4940.682,2594.696,2135.9914,3705.9697,2438.0859,2489.557,1937.85,3181.1517,5784.0479,2061.5767,4420.885,6552.042,3068.7152,3200.885
20151106,14681.833,1117.8627,2661.412,8969.1928,9440.416,2068.858,5089.528,2694.636,2207.1675,3793.3739,2487.7221,2581.942,1993.6,3299.6201,5826.2777,2103.0006,4515.519,7011.864,3178.1969,3304.175
20151109,14844.235,1104.9528,2724.619,8883.3993,9545.099,2094.495,5149.534,2729.692,2217.4692,3840.3547,2538.5513,2638.328,2010.621,3375.0169,6026.1152,2117.0679,4539.663,6960.435,3239.4421,3362.231
20151110,14853.273,1126.8702,2746.609,9076.4859,9515.788,2134.812,5157.513,2766.779,2215.763,3833.2379,2583.565,2666.701,2012.072,3390.897,5967.9647,2122.4635,4750.609,7032.735,3272.5904,3358.822
20151111,14999.848,1152.8879,2804.677,9275.9673,9673.273,2141.074,5203.023,2820.568,2229.7751,3833.6457,2625.9573,2716.199,2028.409,3445.2644,5884.0106,2153.8624,4706.259,7119.339,3315.4012,3449.407
20151112,15069.898,1127.4544,2783.298,9064.4433,9700.981,2138.89,5148.388,2829.857,2251.6287,3795.3241,2675.7831,2671.51,2041.426,3404.1351,5815.397,2166.667,4759.125,6981.716,3267.9204,3403.137
20151113,14631.494,1138.4749,2710.161,9151.9041,9449.079,2095.304,5064.888,2767.47,2165.0366,3746.2422,2692.2049,2607.536,1981.681,3307.2395,5771.0621,2135.6241,4617.49,7006.643,3178.8198,3313.865
20151116,14979.813,1124.4687,2797.162,9036.0394,9586.011,2121.18,5127.389,2859.977,2201.3637,3764.1262,2724.7444,2698.845,2028.974,3399.5851,5781.9473,2177.2962,4690.29,6945.66,3246.58,3505.671
20151117,15151.082,1135.1001,2717.052,9131.4351,9508.236,2132.957,5089.994,2822.06,2249.3463,3758.3869,2661.4766,2618.353,2054.333,3333.0433,5801.2989,2164.0901,4648.45,7000.215,3153.4903,3435.215
20151118,14750.069,1088.3762,2661.165,8778.2697,9345.975,2098.699,4999.941,2764.889,2170.4427,3715.5796,2582.9232,2568.934,1990.473,3277.6555,5818.4026,2116.0121,4561.284,6784.166,3092.4313,3349.593
20151119,15210.016,1115.2185,2770.752,8992.1668,9530.738,2127.47,5119.259,2906.6919,2246.9957,3774.969,2686.7821,2673.986,2057.257,3400.0814,5883.8399,2168.389,4667.695,6934.287,3211.331,3482.542
20151120,15487.444,1094.1498,2800.15,8826.6149,9571.95,2135.821,5112.327,2978.1413,2302.4106,3774.3833,2698.7167,2685.259,2097.548,3429.8547,5901.6457,2185.2432,4733.163,6837.645,3227.1423,3531.209
20151123,15250.83,1079.601,2770.577,8696.4617,9558.516,2111.98,5066.721,2925.5361,2272.8367,3753.3351,2639.0911,2661.574,2066.538,3385.8567,5895.7387,2163.8942,4630.123,6771.814,3229.3205,3484.182
20151124,15288.99,1104.1001,2816.048,8880.0749,9597.368,2103.076,5101.401,2975.9217,2261.7144,3753.8887,2665.7558,2699.058,2063.808,3429.3618,5847.9572,2188.2392,4628.558,6874.183,3264.3009,3519.148
20151125,15500.558,1109.3022,2897.569,8914.8458,9778.591,2126.998,5144.473,3036.9878,2297.7699,3781.6069,2711.1085,2769.888,2088.545,3527.4177,5878.5747,2226.377,4692.719,6903.433,3340.2046,3597.718
20151126,15519.198,1095.827,2833.198,8809.0683,9675.918,2150.732,5098.967,3005.2443,2296.5893,3759.4286,2689.5458,2691.245,2090.755,3455.649,5845.0614,2197.8138,4745.241,6838.031,3280.0222,3529.827
20151127,14515.233,1002.4489,2649.55,8041.0656,9171.442,2002.888,4785.333,2807.6336,2134.2531,3556.9924,2518.9065,2520.64,1950.29,3222.0311,5632.4882,2058.7126,4429.452,6353.667,3066.4884,3252.95
20151130,14287.989,989.3569,2672.581,7963.5495,9179.913,2026.468,4815.541,2852.0689,2084.2477,3566.4122,2568.5564,2544.23,1908.488,3228.5152,5716.8917,2091.1654,4417.914,6293.316,3074.0222,3248.584
20151201,14131.105,986.6686,2655.345,7944.7678,9290.614,2056.709,4872.07,2827.1681,2060.5517,3591.696,2535.2294,2540.541,1890.112,3222.2168,5679.2061,2096.2327,4420.317,6303.576,3060.0431,3238.497
20151202,14025.521,1047.311,2613.263,8432.9807,9334.924,2051.347,5026.715,2792.4869,2043.2903,3721.9545,2533.3336,2511.323,1880.063,3198.3042,5999.5394,2072.1065,4491.194,6692.538,3029.169,3213.081
20151203,14296.986,1048.0573,2708.123,8435.5923,9481.134,2088.972,5103.157,2871.1246,2088.2289,3749.2985,2588.8386,2606.059,1917.32,3300.8099,6019.0879,2116.6819,4541.027,6709.345,3133.3256,3315.832
20151204,14106.568,1019.8518,2692.161,8214.4684,9427.007,2064.922,5044.382,2855.1884,2056.9528,3677.5922,2563.6169,2588.159,1889.224,3276.9253,5844.5108,2092.2836,4483.113,6517.711,3115.7965,3286.127
20151207,14162.246,1007.4962,2738.149,8123.4126,9602.85,2070.253,5074.931,2884.4629,2060.9588,3687.6073,2602.7217,2640.373,1897.734,3329.8931,5870.3996,2111.6831,4551.53,6452.152,3194.6811,3326.958
20151208,13782.308,990.6151,2691.658,7979.941,9415.866,2006.602,4963.658,2819.4157,1990.6636,3623.0202,2554.6047,2597.434,1839.177,3272.4819,5844.7201,2060.2114,4448.87,6347.221,3137.273,3245.016
20151209,13840.869,993.1934,2667.912,8005.6829,9364.657,1998.859,5007.393,2798.6685,2011.4003,3635.9382,2626.4956,2569.082,1854.554,3260.7031,5839.049,2036.7715,4467.421,6363.423,3132.5939,3222.847
20151210,13690.535,999.5016,2695.507,8064.2373,9393.17,1992.7,5007.837,2795.7471,1973.3898,3623.0842,2596.6371,2598.07,1827.117,3289.2635,5808.3983,2026.822,4425.372,6381.617,3164.0468,3232.795
20151211,13760.849,1005.0159,2671.292,8136.1589,9285.468,1978.152,5011.308,2784.0502,1984.1457,3608.0587,2568.8807,2571.554,1833.811,3265.5859,5749.2611,2011.3824,4486.842,6402.024,3129.8209,3229.064
20151214,14073.516,1095.3633,2709.265,8870.6552,9401.633,2050.888,5145.468,2828.2602,2035.2919,3711.322,2599.4212,2616.441,1876.131,3320.8783,5840.5132,2059.0148,4678.449,6882.89,3176.9003,3280.72
20151215,14174.825,1061.3008,2745.7,8594.3421,9456.718,2033.726,5168.766,2867.608,2052.3601,3694.3885,2641.7157,2645.138,1890.972,3370.6457,5767.4999,2073.985,4659.734,6702.343,3209.6493,3339.379
20151216,14145.265,1065.1191,2763.114,8624.9686,9453.718,2043.983,5145.903,2915.9027,2054.3235,3685.4398,2648.3304,2655.111,1884.364,3378.6269,5749.3764,2081.6066,4710.311,6719.575,3215.2841,3357.888
20151217,14383.028,1080.6342,2835.701,8750.8659,9633.562,2086.52,5280.491,2978.5088,2091.6793,3755.8881,2721.9267,2720.639,1916.542,3454.4608,5806.1455,2133.1109,4759.177,6809.753,3278.1495,3472.725
20151218,14282.446,1069.9182,2830.259,8659.479,9684.614,2103.272,5304.917,2956.4079,2074.5282,3767.9128,2717.6555,2720.438,1900.337,3437.3625,5893.4881,2123.1213,4733.399,6767.192,3259.0961,3428.712
20151221,14419.605,1088.5694,2829.921,8811.4133,9953.754,2138.188,5438.117,2977.2358,2090.9517,3865.965,2700.6068,2720.423,1917.468,3455.0883,6098.3741,2143.633,4770.274,6915.121,3282.9824,3437.536
20151222,14538.721,1103.6558,2839.852,8933.5002,9929.132,2152.607,5483.483,2997.4407,2108.3653,3876.7325,2728.3328,2729.72,1937.652,3481.0012,6047.7551,2165.0493,4838.129,6991.952,3296.5905,3488.628
20151223,14277.44,1125.4609,2783.942,9112.2849,9926.921,2126.645,5449.737,2951.8546,2064.4222,3866.3814,2686.5287,2672.007,1901.277,3408.9523,6052.6001,2152.9069,4722.967,7103.549,3219.5507,3418.476
20151224,14126.529,1082.0377,2795.78,8760.1431,9825.828,2103.105,5395.189,2958.6054,2027.4993,3829.4022,2688.953,2684.151,1873.897,3416.4292,6059.1154,2146.9764,4730.536,6910.75,3230.9862,3429.831
20151225,14207.332,1086.469,2794.73,8796.4613,9882.462,2115.275,5403.692,2978.2936,2042.4334,3838.201,2706.8811,2681.536,1885.003,3429.7393,6083.2281,2159.9257,4751.107,6943.505,3229.3799,3430.2
20151228,13916.828,1041.0497,2735.485,8424.214,9653.469,2052.1,5280.221,2914.1759,2007.4042,3727.6316,2656.4468,2632.665,1845.683,3371.386,5903.037,2110.6618,4612.766,6676.344,3149.59,3358.355
20151229,14007.337,1055.5038,2749.822,8542.6767,9726.39,2089.281,5324.892,2951.9194,2023.8776,3761.8745,2721.5351,2644.681,1860.5,3396.1132,5961.5509,2126.3215,4666.336,6760.957,3153.664,3405.159
20151230,14236.276,1052.7622,2779.513,8520.2077,9767.08,2097.673,5331.953,3007.5148,2076.4718,3765.1752,2739.8844,2663.504,1892.756,3432.2891,5979.9489,2142.9249,4694.489,6725.268,3173.5151,3501.958
20151231,14059.904,1038.1613,2714.048,8400.5417,9689.835,2081.383,5240.84,2942.1943,2049.2649,3731.0047,2690.512,2596.069,1866.724,3348.0894,5962.1583,2122.0239,4628.173,6660.113,3098.6738,3402.554
20160104,13160.661,940.9714,2491.24,7614.7867,8886.595,1933.27,4821.86,2687.3397,1920.8591,3469.0662,2457.0086,2385.392,1746.482,3075.88,5692.1328,1938.9419,4257.338,6096.573,2831.344,3082.703
20160105,13446.594,941.7208,2416.725,7623.0433,8762.155,1943.863,4814.959,2630.4433,1979.1956,3478.7797,2395.0354,2319.518,1788.28,2991.2132,5734.8828,1915.6487,4242.95,6133.067,2752.447,2982.379
20160106,13755.385,956.8427,2468.366,7743.6042,8914.623,2099.174,4908.158,2695.0641,2032.0308,3539.8082,2445.3841,2365.678,1829.006,3046.7533,5778.7814,1958.9078,4443.423,6211.767,2804.1802,3063.13
20160107,12648.913,866.5058,2256.524,7013.0449,8178.947,1958.563,4519.451,2452.7795,1855.6213,3294.3839,2218.9825,2166.157,1675.89,2807.6668,5548.5538,1789.4889,4055.557,5701.726,2561.8636,2762.55
20160108,12636.411,889.7992,2248.99,7201.7254,8321.612,2099.593,4599.688,2453.3,1850.0487,3361.5632,2231.3463,2157.007,1679.054,2809.6051,5614.646,1818.11,4237.381,5839.771,2560.9896,2750.548
20160111,11693.894,817.4083,2106.358,6617.4952,7781.182,1994.762,4340.765,2259.6604,1692.6997,3192.4499,2065.2163,2028.782,1547.105,2645.2058,5427.4591,1693.8809,4024.361,5409.175,2390.1406,2498.989
20160112,11516.506,831.043,2147.531,6729.5201,7886.866,1942.738,4392.255,2266.1089,1645.2766,3215.7099,2081.9002,2066.995,1524.208,2682.2973,5440.7235,1705.9171,3958.077,5487.704,2437.2884,2512.703
20160113,10994.99,824.9032,2059.776,6682.1788,7636.652,1904.111,4297.564,2182.7223,1551.101,3155.8787,2007.7794,1981.382,1452.625,2590.5117,5399.9829,1643.8569,3817.745,5424.681,2360.272,2387.558
20160114,11498.774,849.7196,2175.012,6884.1107,7916.883,1963.026,4436.693,2278.9054,1647.223,3221.5714,2109.0044,2093.751,1528.947,2702.5571,5431.1147,1701.6671,3907.445,5545.905,2471.6768,2528.331
20160115,11354.909,822.0104,2112.902,6663.9406,7687.96,1858.311,4284.046,2193.3071,1633.9431,3118.7301,2055.3172,2033.877,1507.841,2618.0354,5330.2789,1636.6647,3725.899,5372.903,2388.1259,2420.588
20160118,11587.794,825.4688,2174.934,6692.2809,7796.676,1824.92,4326.74,2251.3444,1673.563,3130.7289,2099.5615,2096.912,1543.508,2682.5624,5317.1648,1660.9116,3743.027,5381.418,2440.5091,2530.453
20160119,12010.516,854.4884,2241.696,6930.0875,8058.6,1873.622,4460.599,2333.1553,1746.9232,3223.1251,2183.9627,2155.34,1600.273,2768.8244,5397.5513,1722.0721,3868.207,5544.024,2511.4344,2630.319
20160120,11843.351,845.176,2204.648,6853.7734,7950.581,1848.659,4391.762,2307.3891,1726.8994,3174.3781,2160.5107,2115.677,1576.368,2721.232,5323.9419,1708.9614,3861.007,5444.591,2457.1234,2584.482
20160121,11384.601,807.2605,2112.404,6545.1102,7740.47,1814.392,4236.89,2204.9256,1633.4351,3081.3454,2039.6593,2025.821,1510.408,2615.2937,5247.0902,1631.1542,3715.904,5240.271,2345.0081,2467.516
20160122,11569.979,818.6125,2149.586,6638.7611,7791.933,1877.179,4290.77,2258.0744,1679.609,3113.4626,2073.4737,2071.301,1538.175,2651.7176,5284.8374,1658.8683,3765.407,5298.571,2390.1197,2523.446
20160125,11620.601,821.169,2158.824,6660.0943,7858.455,1930.802,4319.764,2297.1818,1694.4673,3128.886,2079.1106,2081.097,1546.017,2655.8606,5293.2592,1676.3623,3809.734,5311.852,2408.3762,2547.392
20160126,10851.404,747.0648,1994.047,6053.0578,7368.091,1794.472,4042.572,2124.3697,1575.9222,2940.5085,1904.958,1917.472,1435.825,2466.4208,5088.29,1546.7669,3531.952,4897.678,2217.1913,2320.335
20160127,10873.25,736.5488,1997.465,5968.3228,7318.931,1838.705,4039.941,2116.4675,1613.4913,2930.3519,1871.3659,1936.415,1449.793,2451.9195,5103.7833,1519.9266,3484.963,4838.012,2214.9687,2319.002
20160128,10247.548,719.1973,1906.461,5825.7039,7111.412,1753.731,3925.798,2020.3907,1520.9845,2853.7562,1775.1298,1848.139,1364.683,2350.2202,5035.3554,1459.4329,3261.183,4746.453,2121.8387,2204.708
20160129,10510.648,761.3886,1994.065,6171.8998,7340.958,1789.345,4060.851,2099.7615,1559.314,2946.0902,1867.9401,1932.689,1403.124,2437.9279,5136.118,1515.4638,3388.014,4990.197,2209.7086,2315.102
20160201,10255.804,747.6931,1992.695,6060.5163,7280.058,1713.098,4024.639,2076.9166,1527.2987,2901.0477,1848.5206,1926.897,1370.777,2413.621,5051.1607,1496.7501,3336.792,4894.315,2200.2475,2291.263
20160202,10638.145,769.1201,2075.287,6236.4839,7496.414,1746.83,4129.411,2159.6362,1591.1678,2961.3337,1926.2505,2005.188,1422.926,2506.2648,5095.0734,1549.2356,3448.072,5017.724,2287.8037,2396.993
20160203,10713.136,764.7497,2090.513,6200.7242,7510.52,1725.646,4125.371,2166.6279,1607.2248,2948.6386,1961.4256,2017.122,1434.147,2513.051,5047.0504,1552.6426,3476.062,4975.467,2307.9429,2411.2
20160204,10863.161,777.0553,2126.636,6301.8579,7637.095,1745.918,4170.238,2207.32,1626.2155,2984.7598,2010.4076,2054.177,1453.298,2559.3146,5105.6206,1581.535,3634.04,5053.898,2347.0958,2460.768
20160205,10761.145,751.2901,2096.986,6090.6373,7614.144,1739.097,4114.147,2179.3605,1606.9422,2963.7894,1961.9318,2019.439,1438.612,2529.5943,5127.7221,1567.9767,3622.34,4928.124,2314.7258,2426.307
20160215,10802.355,739.9613,2116.838,5998.9233,7685.098,1742.392,4097.348,2199.5593,1619.8914,2946.7066,1976.6914,2037.838,1447.478,2536.2869,5084.7634,1558.1247,3800.023,4858.506,2320.2011,2434.778
20160216,11238.45,775.8324,2201.925,6292.3606,7922.479,1807.633,4240.229,2304.4409,1685.0149,3037.0353,2055.7752,2121.473,1507.071,2644.6271,5179.024,1622.4061,3874.073,5067.597,2415.686,2563.639
20160217,11515.339,783.4183,2215.341,6354.2941,7944.545,1830.46,4289.551,2351.6858,1737.4373,3063.3199,2082.9354,2129.453,1545.146,2673.0886,5194.9975,1648.8102,3875.705,5104.131,2439.5254,2589.844
20160218,11327.524,782.1057,2190.911,6344.3215,7903.529,1829.545,4262.774,2343.9429,1699.102,3053.6985,2076.8139,2105.845,1520.74,2661.6206,5187.3788,1647.5798,3849.918,5094.489,2423.8499,2581.639
20160219,11424.234,787.4679,2211.006,6389.1434,7919.971,1823.912,4273.017,2361.1223,1715.7618,3051.585,2089.2491,2127.286,1534.158,2679.0765,5151.3916,1653.4883,3827.313,5116.078,2436.7574,2600.331
20160222,11569.258,815.8397,2245.564,6614.54,8034.771,1896.4,4365.045,2412.0572,1736.8651,3118.8675,2141.556,2156.37,1554.019,2720.1753,5240.2534,1684.9321,3961.163,5312.804,2475.745,2657.544
20160223,11445.794,801.8608,2218.119,6492.3798,7993.058,1917.35,4335.79,2389.1749,1714.304,3089.3632,2117.5275,2123.838,1533.715,2686.5471,5179.2395,1672.8818,4011.076,5221.467,2427.9871,2636.403
20160224,11531.371,807.7883,2203.741,6542.3707,7998.48,1922.768,4349.551,2381.8427,1726.935,3109.5454,2130.8687,2112.745,1547.581,2676.2167,5189.3316,1682.622,4035.464,5252.383,2417.0795,2626.975
20160225,10563.63,735.6388,2037.143,5957.6987,7449.855,1784.517,4054.807,2190.088,1558.155,2918.7501,1973.6758,1949.237,1408.115,2464.9538,5029.6643,1552.3013,3745.846,4831.136,2218.5323,2384.273
